filename,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
tan1901_110_0006__tan1901_110_058.jpg,4.410945913507372,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,0,0
tan1901_138_0002__tan1901_138_013.jpg,3.857012825038065,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_138_0007__tan1901_138_171.jpg,3.665292276624754,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
tan1901_147_0001__tan1901_147_241.jpg,4.18679429733737,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
tan1901_147_0006__tan1901_147_043.jpg,5.211312111868748,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_155_0004__tan1901_155_098.jpg,3.095956462692829,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_165_0004__tan1901_165_077.jpg,8.176406535023848,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_166_0001__tan1901_166_244.jpg,4.6276082765554705,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan1901_166_0004__tan1901_166_094.jpg,5.792694700293191,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan1901_190_0003__tan1901_190_132.jpg,1.5659264147139615,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tan1901_190_0006__tan1901_190_039.jpg,3.5644910705406745,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_209_0003__tan1901_209_135.jpg,4.42736789700406,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan1901_065_0004__tan1901_065_083.jpg,3.891522734826984,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
tan1901_165_0001__tan1901_165_240.jpg,1.5264834773475031,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tan1901_168_0001__tan1901_168_206.jpg,4.929988215865392,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tan1901_190_0005__tan1901_190_192.jpg,2.7648872986986373,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tan1901_083_0011__tan1901_083_168.jpg,2.540479225194714,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_083_0008__tan1901_083_125.jpg,6.112812772592232,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_089_0004__tan1901_089_095.jpg,4.173647582142049,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
tan1901_089_0006__tan1901_089_058.jpg,2.5177191356791293,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
tan1901_098_0004__tan1901_098_127.jpg,6.575618784643731,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_098_0005__tan1901_098_226.jpg,6.780021178831949,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_110_0004__tan1901_110_091.jpg,4.685178636412292,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
tan1901_112_0001__tan1901_112_247.jpg,4.898824484680627,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_112_0005__tan1901_112_169.jpg,5.2115201428074265,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_113_0003__tan1901_113_185.jpg,7.398427211789149,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_113_0004__tan1901_113_140.jpg,7.144676496205855,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
tan1901_119_0002__tan1901_119_012.jpg,4.9638413326435336,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_119_0003__tan1901_119_140.jpg,0.9457204534683713,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_119_0005__tan1901_119_200.jpg,0.8220968986144941,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_121_0002__tan1901_121_016.jpg,5.439943417173636,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
tan1901_121_0003__tan1901_121_146.jpg,5.181028210411713,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
tan1901_121_0005__tan1901_121_203.jpg,2.859092187955023,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
tan1901_121_0006__tan1901_121_055.jpg,4.287067322621936,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
tan1901_127_0002__tan1901_127_017.jpg,4.151556517979968,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_138_0001__tan1901_138_246.jpg,3.6471636050398635,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_138_0003__tan1901_138_143.jpg,4.1517811908208015,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_138_0005__tan1901_138_197.jpg,3.6834429617713176,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_138_0006__tan1901_138_047.jpg,3.20754781961167,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan1901_138_0008__tan1901_138_111.jpg,4.139328900852138,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_138_0009__tan1901_138_229.jpg,3.818448409580275,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_140_0001__tan1901_140_243.jpg,4.1614311902011245,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
tan1901_140_0003__tan1901_140_151.jpg,4.401371240223013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_140_0004__tan1901_140_095.jpg,1.0269350340776104,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_147_0002__tan1901_147_013.jpg,3.6467579849832403,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
tan1901_147_0004__tan1901_147_071.jpg,4.257450055373982,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_166_0003__tan1901_166_151.jpg,4.792123458458654,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_174_0002__tan1901_174_015.jpg,7.692865656961375,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tan1901_188_0003__tan1901_188_142.jpg,2.6573851292230124,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,4.292350257318342,8130505.0,0,0,2,1,8,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
NBP1402_Transect50_0006__yoyo50_DSC0040.jpg,5.338686615611296,8130505.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBP1402_Transect10_0006__yoyo10_DSC0013.jpg,,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBP1402_Transect35_0006__yoyo35_DSC0029.jpg,3.7562749572913168,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
NBP1402_Transect36_0004__yoyo36_DSC0240.jpg,4.118055192005143,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBP1402_Transect36_0005__yoyo36_DSC0276.jpg,4.251710476374984,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NBP1402_Transect47_0006__yoyo47_DSC0025.jpg,5.205394243564171,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBP1402_Transect49_0004__yoyo49_DSC0086.jpg,4.4447616022515755,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBP1402_Transect50_0001__yoyo50_DSC0099.jpg,4.809621992338394,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect50_0003__yoyo50_DSC0060.jpg,3.9348857033888756,8130505.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBP1402_Transect50_0004__yoyo50_DSC0053.jpg,4.6415570411928915,8130505.0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBP1402_Transect49_0005__yoyo49_DSC0108.jpg,4.750516722451289,8130505.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
NBP1402_Transect10_0005__yoyo10_DSC0041.jpg,,8130505.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBP1402_Transect47_0004__yoyo47_DSC0022.jpg,5.639970894840755,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBP1402_Transect34_0005__yoyo34_DSC0040.jpg,3.7027514653081646,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect35_0002__yoyo35_DSC0010.jpg,4.183445158846971,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect35_0003__yoyo35_DSC0095.jpg,4.012846450875536,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect35_0005__yoyo35_DSC0156.jpg,3.9335101012965934,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NBP1402_Transect36_0002__yoyo36_DSC0222.jpg,3.8899323168938444,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect52_0001__yoyo52_DSC0196.jpg,5.193596633051606,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect52_0002__yoyo52_DSC0111.jpg,5.116249544026063,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
NBP1402_Transect52_0003__yoyo52_DSC0150.jpg,4.912048260697969,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
NBP1402_Transect52_0004__yoyo52_DSC0130.jpg,5.217816042066575,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NBP1402_Transect52_0005__yoyo52_DSC0176.jpg,5.072078650589491,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBP1402_Transect47_0002__yoyo47_DSC0020.jpg,6.125565232878689,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBP1402_Transect34_0003__yoyo34_DSC0030.jpg,4.155354782215004,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
NBP1402_Transect34_0004__yoyo34_DSC0021.jpg,4.216825075545322,8130505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PS18_174_0005__PS18_174-1_049.jpg,,5656560.0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_220_0001__PS18_220-1_036.jpg,,5817719.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS18_220_0004__PS18_220-1_042.jpg,,5817719.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_222_0003__PS18_222-1_018.jpg,,5817719.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_126_0002__PS18_126-6_025.jpg,,5817719.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_165_0002__PS18_165-1_022.jpg,,5817719.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_165_0004__PS18_165-1_013.jpg,,5817719.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_222_0004__PS18_222-1_003.jpg,,5817719.0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS18_160_0001__PS18_160-2_035.jpg,,5817719.0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_160_0003__PS18_160-2_050.jpg,,5817719.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS18_160_0004__PS18_160-2_012.jpg,,5817719.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_171_0003__PS18_171-1_019.jpg,,5817719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_171_0005__PS18_171-1_006.jpg,,5817719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
PS18_174_0004__PS18_174-1_013.jpg,,5817719.0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS18_175_0002__PS18_175-2_023.jpg,,5817719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_179_0001__PS18_179-1_042.jpg,,5817719.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_179_0003__PS18_179-1_061.jpg,,5817719.0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PS18_179_0004__PS18_179-1_014.jpg,,5817719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_179_0005__PS18_179-1_051.jpg,,5817719.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS18_179_0006__PS18_179-1_033.jpg,,5817719.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_180_0002__PS18_180-2_024.jpg,,5817719.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_211_0002__PS18_211-1_039.jpg,,5817719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_211_0003__PS18_211-1_004.jpg,,5817719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_222_0005__PS18_222-1_006.jpg,,5704590.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_160_0002__PS18_160-2_019.jpg,,5817719.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS18_160_0006__PS18_160-2_027.jpg,,5817719.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
PS18_211_0004__PS18_211-1_023.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
PS18_165_0005__PS18_165-1_048.jpg,,5817719.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PS18_171_0001__PS18_171-1_017.jpg,,5817719.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PS18_179_0002__PS18_179-1_023.jpg,,5817719.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PS18_182_0002__PS18_182-1_014.jpg,,5817719.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS18_222_0001__PS18_222-1_016.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PS18_129_0004__PS18_129-1_033.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS18_129_0001__PS18_129-1_037.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS18_165_0006__PS18_165-1_031.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS18_175_0003__PS18_175-2_060.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS18_206_0002__PS18_206-2_006.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PS18_131_0002__PS18_131-1_023.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS18_135_0002__PS18_135-1_024.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS18_171_0002__PS18_171-1_005.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS18_179_0007__PS18_179-1_070.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PS18_174_0009__PS18_174-1_045.jpg,,5719032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PS18_175_0001__PS18_175-2_042.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PS18_182_0003__PS18_182-1_037.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PS18_206_0003__PS18_206-2_019.jpg,,5817719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CRS_1283_0002__DSC_0030.jpg,1.8336751771918558,10036224.0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
CRS_1324_0007__DSC_0118-01.jpg,3.3535158511652914,10036224.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CRS_1091_0003__CRS_1091_049.jpg,3.7053383962474915,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1103_0007__CRS_1103_104.jpg,4.380112481187123,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1130_0005__CRS_1103_109.jpg,3.8021387947517087,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CRS_1130_0007__CRS_1103_134.jpg,4.231143776963062,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
CRS_1132_0006__CRS_1132_045.jpg,4.11704266249722,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CRS_1132_0012__CRS_1132_029.jpg,4.326207657341657,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1217_0004__DSC_0035-01.jpg,3.18742492004922,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1217_0006__DSC_0060-01.jpg,3.341885741545366,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1255_0006__DSC_0077-01.jpg,3.4616153862292958,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1255_0007__DSC_0169-01.jpg,3.0584696653496133,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1267_0001__DSC_0122-01.jpg,3.305147556922781,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1267_0005__DSC_0140-01.jpg,3.3559605606927865,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1267_0006__DSC_0110-01.jpg,3.309249267264614,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CRS_1267_0008__DSC_0082-01.jpg,3.3850345115892297,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1267_0009__DSC_0128-01.jpg,3.3145766805559926,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CRS_1279_0004__DSC_0028.jpg,3.067744924169993,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1281_0002__DSC_0031.jpg,1.847163395228825,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CRS_1281_0004__DSC_0019.jpg,1.6563261094030453,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CRS_1282_0001__DSC_0054.jpg,1.8633679551663178,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1282_0003__DSC_0074.jpg,1.7980002709659944,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1282_0004__DSC_0020.jpg,1.8056750611135204,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRS_1283_0001__DSC_0050.jpg,1.7517956800974046,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
CRS_1283_0003__DSC_0071.jpg,1.7916560462775335,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
CRS_1283_0004__DSC_0019.jpg,1.7942579260464235,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
CRS_1284_0001__DSC_0052.jpg,1.818841865967236,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
CRS_1284_0002__DSC_0030.jpg,1.8586974059267465,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
CRS_1284_0003__DSC_0074.jpg,1.8175002428154008,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
CRS_1284_0004__DSC_0019.jpg,1.879078391185841,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
CRS_1285_0001__DSC_0048.jpg,1.8441587559531238,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
CRS_1285_0002__DSC_0028.jpg,1.8714710639979206,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
CRS_1285_0003__DSC_0069.jpg,1.7318256410079425,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
CRS_1286_0001__DSC_0052.jpg,1.8597898411373357,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
CRS_1286_0002__DSC_0030.jpg,1.8153835825141318,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
CRS_1286_0003__DSC_0073.jpg,1.8541725812977667,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
CRS_1289_0001__DSC_0058.jpg,1.7758746199631774,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
CRS_1289_0002__DSC_0038.jpg,1.898857626885831,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
CRS_1289_0003__DSC_0079.jpg,1.8361930871793208,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
CRS_1290_0001__DSC_0052.jpg,1.7570748296869898,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
CRS_1290_0002__DSC_0031.jpg,1.8082927173836263,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
CRS_1290_0003__DSC_0074.jpg,1.7627226993051424,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
CRS_1290_0004__DSC_0020.jpg,1.8586974059267525,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
CRS_1300_0001__DSC_0059.jpg,1.8307985772816215,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
CRS_1300_0005__DSC_0070.jpg,1.7554549496934269,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1300_0006__DSC_0048.jpg,1.7863778627797324,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1300_0007__DSC_0092.jpg,1.8394944406434588,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1320_0002__DSC_0046-01.jpg,3.2237282379631784,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1320_0004__DSC_0026-01.jpg,3.160981165048269,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1320_0008__DSC_0020-01.jpg,2.9972418971892063,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1324_0003__DSC_0104-01.jpg,3.4522945371967544,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1324_0005__DSC_0092-01.jpg,3.614070794739327,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CRS_1337_0001__DSC_0052.jpg,3.3519773168781954,10036224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
